id,category,created_at,image_url,og_file_name,attributes
26bf3539-4e2f-4581-ac2f-ce414156a6a0,pinterest-girly,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/pinterest_girly_shirts/oversized-tshirt-blue-jeans-posing-gray-background_89887-937.avif?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwaW50ZXJlc3RfZ2lybHlfc2hpcnRzL292ZXJzaXplZC10c2hpcnQtYmx1ZS1qZWFucy1wb3NpbmctZ3JheS1iYWNrZ3JvdW5kXzg5ODg3LTkzNy5hdmlmIiwiaWF0IjoxNzY4NzA2OTM2LCJleHAiOjMzMzA0NzA2OTM2fQ.QVTtMnBcYnPYVMYcU4Xe0C1B_4OL32k6-CGnszrZrUE,oversized-tshirt-blue-jeans-posing-gray-background_89887-937.avif,"{""type"": ""shirt"", ""gender_target"": ""female"", ""style"": ""pinterest-girly"", ""color"": ""blue"", ""fit"": ""oversized"", ""description"": ""Oversized blue tee styling.""}"
f7671eaf-ae48-4d1c-9fc9-36aea7324285,baggy,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/baggy_shirts/oversized-tshirt-blue-jeans-posing-gray-background_89887-937.avif?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJiYWdneV9zaGlydHMvb3ZlcnNpemVkLXRzaGlydC1ibHVlLWplYW5zLXBvc2luZy1ncmF5LWJhY2tncm91bmRfODk4ODctOTM3LmF2aWYiLCJpYXQiOjE3Njg3MDc3NTEsImV4cCI6MzMzMDQ3MDc3NTF9.8KqZ-Vt8xsjAnTgfjgFajhWLDg9uszzuSke4XxkADNM,oversized-tshirt-blue-jeans-posing-gray-background_89887-937.avif,"{""type"": ""t-shirt"", ""gender_target"": ""female"", ""style"": ""baggy"", ""color"": ""white"", ""fit"": ""oversized"", ""description"": ""Womens white baggy tee.""}"
56dcf4d6-ebc6-4a6e-a59e-1355e43522c1,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/0b2d2ce8d5e4308b9a68f3551cfa1a28.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy8wYjJkMmNlOGQ1ZTQzMDhiOWE2OGYzNTUxY2ZhMWEyOC53ZWJwIiwiaWF0IjoxNzY4Njk4OTAzLCJleHAiOjQ5MjIyOTg5MDN9.zyj2c064vRGIJao1-MZnUNpyQu1G1uDPmZbrKmCfcQA,0b2d2ce8d5e4308b9a68f3551cfa1a28.webp,"{""type"": ""pants"", ""gender_target"": ""unisex"", ""style"": ""baggy"", ""color"": ""black"", ""fit"": ""wide"", ""description"": ""Black wide leg baggy pants.""}"
0d6da388-8e32-49f5-8b79-681ca0639510,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/104731_0_44.jpg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy8xMDQ3MzFfMF80NC5qcGciLCJpYXQiOjE3Njg2OTg5NDUsImV4cCI6NDkyMjI5ODk0NX0.NWzLa4wo9hcvNM40tt_Gh7QpqwgWCHmRgYqmOjBpe00,104731_0_44.jpg,"{""type"": ""pants"", ""gender_target"": ""male"", ""style"": ""casual"", ""color"": ""khaki"", ""fit"": ""regular"", ""description"": ""Classic khaki chinos.""}"
7b89a009-f875-4bcd-a9ee-f7f8d87a5098,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/108272456c0f66b63dff35ebb72d38efb0c28c40_CNC1970_5_light_blue_wash_low_rise_wide_leg_jeans.avif?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy8xMDgyNzI0NTZjMGY2NmI2M2RmZjM1ZWJiNzJkMzhlZmIwYzI4YzQwX0NOQzE5NzBfNV9saWdodF9ibHVlX3dhc2hfbG93X3Jpc2Vfd2lkZV9sZWdfamVhbnMuYXZpZiIsImlhdCI6MTc2ODY5OTAwMywiZXhwIjo0OTIyMjk5MDAzfQ.0hNZQ2BxBOAVrCNEnfXn7KKZcx5AI093itMoU5idqfc,108272456c0f66b63dff35ebb72d38efb0c28c40_CNC1970_5_light_blue_wash_low_rise_wide_leg_jeans.avif,"{""type"": ""jeans"", ""gender_target"": ""female"", ""style"": ""trendy"", ""color"": ""blue"", ""fit"": ""wide"", ""description"": ""Light wash wide leg jeans.""}"
04bc5907-dcb7-4188-bd5d-e60b596a6049,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/1736527960-untitled-3-67815035563fa.avif?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy8xNzM2NTI3OTYwLXVudGl0bGVkLTMtNjc4MTUwMzU1NjNmYS5hdmlmIiwiaWF0IjoxNzY4Njk5MDI5LCJleHAiOjQ5MjIyOTkwMjl9.mQN0imbkXt5F4z09RvCTGSUIg6PJCwq__chCNdrCSeE,1736527960-untitled-3-67815035563fa.avif,"{""type"": ""pants"", ""gender_target"": ""unisex"", ""style"": ""casual"", ""color"": ""black"", ""fit"": ""regular"", ""description"": ""Black everyday trousers.""}"
f43fcf9f-ba0c-4b83-994c-35be16b33bba,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/812bb863-0dc8-471b-93dd-021699f95cbc.176b3b175540c6ddce1d9eeb2d97bca0.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy84MTJiYjg2My0wZGM4LTQ3MWItOTNkZC0wMjE2OTlmOTVjYmMuMTc2YjNiMTc1NTQwYzZkZGNlMWQ5ZWViMmQ5N2JjYTAud2VicCIsImlhdCI6MTc2ODY5OTA1OSwiZXhwIjo0OTIyMjk5MDU5fQ.qFEtF5TiJsIXvxvjORfyFZJCovo06KK-wBi-zY7GkIA,812bb863-0dc8-471b-93dd-021699f95cbc.176b3b175540c6ddce1d9eeb2d97bca0.webp,"{""type"": ""pants"", ""gender_target"": ""male"", ""style"": ""formal"", ""color"": ""grey"", ""fit"": ""slim"", ""description"": ""Grey formal dress pants.""}"
7a51f9f5-9914-4904-a269-00af088cafa2,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/BW-5313-300-8698_black_1800x.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy9CVy01MzEzLTMwMC04Njk4X2JsYWNrXzE4MDB4LndlYnAiLCJpYXQiOjE3Njg2OTkwNzQsImV4cCI6NDkyMjI5OTA3NH0.gbtkHGzmBsDm9x5PlIHGIAgshUsusx7PiZlfOyyRZ0o,BW-5313-300-8698_black_1800x.webp,"{""type"": ""pants"", ""gender_target"": ""male"", ""style"": ""smart-casual"", ""color"": ""black"", ""fit"": ""slim"", ""description"": ""Black slim fit chinos.""}"
e8f97987-f390-4de1-98e1-782f528700ef,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/BW-5313-300-8698_grey_1800x.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy9CVy01MzEzLTMwMC04Njk4X2dyZXlfMTgwMHgud2VicCIsImlhdCI6MTc2ODY5OTE0NywiZXhwIjo0OTIyMjk5MTQ3fQ.MUiJqkbsGdNyMYZV97iS70h462tuLoHSv9LjRWqof3Q,BW-5313-300-8698_grey_1800x.webp,"{""type"": ""pants"", ""gender_target"": ""male"", ""style"": ""smart-casual"", ""color"": ""grey"", ""fit"": ""slim"", ""description"": ""Grey slim fit chinos.""}"
9d1248cd-3188-4c72-9b35-b5daebc3e807,ted-talk,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/ted_talk_pants/C43227s2.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWRfdGFsa19wYW50cy9DNDMyMjdzMi53ZWJwIiwiaWF0IjoxNzY4Njk5MTczLCJleHAiOjQ5MjIyOTkxNzN9.W7adu9b0LrhTWYX_ve6qekdZiViP-ePDIXVsadX3DNU,C43227s2.webp,"{""type"": ""pants"", ""gender_target"": ""male"", ""style"": ""casual"", ""color"": ""olive"", ""fit"": ""regular"", ""description"": ""Olive green casual pants.""}"
